prospect,no no that's okay better talk too much that's not enough.
rep,okay great so yeah this is to reiterate the autocomplete which is the first feature of search i wanted to share with you on the second feature i want to talk about is the entire relevancy aspect right because relevancy is a very very tough term and a problem to resolve. so what we did is before we started building out the platform we we went through a lot of stuff especially on how people search for products on any e-commerce site and a common trend came across and i would send you a white paper on this as well basically if you look at any kind of search query on any retail site it will kind of fall into one of these 12 buckets right. people would go onto an e-commerce site and probably search by a part number they might search by a model name they might search by an exact product type and i'd go and search by a theme like say a party shoes or a formal trouser or they might actually go and search by natural language if i'm naive when i don't know what to look for your site i'll probably just randomly go and say lights at $100 right. i mean people put them when they put any random stuff on google they actually get some fairly relevant results and they expect every retail site to perform in the same way but it's it's a classic spoilt for choice problem right.
rep,so what we did is we identified these 12 buckets and we started building out algorithm which are the foundation to our platform to starts resolving to each of these queries to at least like a 90-95 percentile so that we know that most of the questions and queries are the people that a first user will end up in putting on a search box gets resolved in the best possible relevance and since we built this as foundational our search is very different because our search is more contextual. if you have to go to any of the unbxd site if you're probably one of our apparel covered side and if you go and type and say a black leather jacket water our big data system in the back and we'll understand is jacket is the product product type leather is a fabric attribute and black is a color attribute hence it starts resolving for these things automatically understanding the context and hence our error tolerance is so high. so if you look at this example the same black leather jacket i have misspelt each of these three words incorrectly but since we do contextual relevance the system understands this means black leather jacket it is not only show you the option if there are more than one option it will show you all the two two or three option. and it also starts displaying the results right from the this word book and this is what i was telling you that you don't have to go and build a synonym corpus at your back end to correct for these things the system should be intelligent enough to correct itself similarly with stemmed words the system understands dress dresses wood wooden shoe shoes light lights are all the same and it will not only resolve it it will also start showing these consistent results right.
rep,so in our system there is no requirement for you to go and build a synonym for any stemmed words any singular plural or any synonym right only you will have to go and build a synonym and we'll give you three ways to build a synonym it would be unidirectional bi-directional or placement if there is something very specific to your industry and i'll show you on the dashboard as to how easy is it for you to build synonym as well right. the other feature that we run in search so we spoke about autocomplete we spoke about relevancy some of the other elements and relevancy these are all finer variations but we believe it will start making the huge difference when you take it as a whole one of them is auto automated redirect right. today you don't have to go and start manually configuring rules where if i look for something which you also have a category with the same name the ideal thing for me to do is to be redirected to the category because that's where i'll find the most relevant search results and this is something that we do in an automated way. another ui element that we manage if i come and search for a specific query on your site especially considering your home decor or if i probably just put on lights on your search box there might be multiple products that might actually match the word lights right.
rep,and especially in these cases from a ui perspective it would be nice for a user if he can actually horizontally scope the subcategories of this specific keyword do a category scope and vertically start showing all the products and this section can be completely customized. where if after 30 days of machine learning on your site if the system recognizes that say in this case a bluetooth is more popular than a headphone then a bluetooth that actually appear before a headphone right. similarly we can do bucketed search results as well typical horizontal and vertical scoping right and another important thing on facets and filters i'll take you through a live example as well you can do this at a query level if you figure that men's casual shoes is a popular query on your site and if you define a specific set of attributes for them. once you set this up then you can basically say men formal shoes men party shoes it does not even have to have the word shoes in it it could be men's nike men adidas the results will appear with the same attributes.
rep,you change the vertical another query you define or category men casual shirts you define a specific set of attributes for this category once you set this up then you can search for men formal shirts men casual shirts men's tommy hilfiger men's ralph lauren the attributes will appear in the same format.
rep,and our search our multi select search will work extremely fast if i give you an example in us patriot if you see my screen now so i just go and select police and duty and you would see multiple filters that they're actually defined for police and duty section multiple facets of design right this is an ajax implementation we've done which generally guarantees a sub 20 millisecond response time. if you just see i just clicked on side zip boots i looked at 511 tactical as a band i looked at black as a color i said width should be regular i said shoe size of six i look at height six inch i look at price between hundred and hundred twenty-five.
rep,so look at the number of attributes i've actually chosen to drill down to exactly what i want to see and look at how fast it loads the same multi-select filters that you can enable and define on a desktop also works seamlessly on a mobile device as well i should have a snapshot of that i'll show that to you while we go along. any questions michael.
prospect,no it's a little a little overwhelming on the amount of work that that we would have to implement on top of what you do so.
rep,no honestly there's very little that you would have to do even even this platform as a foundation we'll start doing better even if you don't do anything for the first three months just with the relevancy aspect mdi.
prospect,so you're saying that we would for the for three months we would just let it learn.
rep,you don't have to do anything even then it would perform better than your existing system that's what i meant because see what error tolerance comes default you don't have to create synonyms you don't have to create synonyms for stemmed words it'll autocorrect right. and the relevancy itself is built so strong that you will automatically start seeing results then as it learns as it as you also understand and become more comfortable with the system then you can start probably making these smaller minuter new two changes where you can probably define a specific set of attributes for a filter facet all that can be done along the way in the next twelve months. you don't have to do it today but just the foundation of the system is so strong that even without doing anything you start seeing increasing conversions.
prospect,is there is there anything in place that makes suggestions as the things that we should do.
rep,so one.
prospect,like we get you know google you know google alert hey here's an idea you know here's a keyword you should add is there anything in place like that.
rep,so that you have to do some reporting but what we can do is especially from a recommendation widget standpoint like the day you start implementing we actually enable a tracker on your system. which will start learning the data by itself so by the time you finish implementation in about say two weeks or three weeks once you've done testing the system would have learned quite some behavior on the site already and it will start bringing in the recommendations and the relevancy by default. and then obviously we can we do monthly reviews with our customers every month and in those monthly reviews we can identify look at the reports and analytics and say okay these are five five different things that we can try this month which will probably increase the conversion from say 10% to 15% and we can together start working on this.
prospect,okay so quick question does do you drive besides driving the the search do you drive the category page as well.
rep,yes we do that.
prospect,okay and we don't only because you're already you're on here with variants we don't use variations on our on our products so if a chair comes in five different colors we don't list those variations on the product page sadly we list them as you know a link to showing all of the different products in our search result but we don't we don't show all the variations on on a page.
rep,okay if there is a way for you to include that in the catalog you send us we can show those variations yeah otherwise unfortunately we can't show it by default if it stuck there we will not be the show.
rep,but yeah if it's there we actually have this color synonym corpus that we've actually built at the back end where we understand which are the primary colors which are the secondary colors and we can start resolving them automatically on the system. and again michale you don't have to do everything on day one we can take a phase wise approach will first make the relevancy better and then we'll start adding a lot of these final elements these ui elements these design elements which will only start making your entire conversions and user experience look better as months go by.
rep,okay and i'll and what i and what we do as i told you about the roi effect in that first three months we will come in and we show you that uptick in conversions only when you see it for yourself is when you can decide okay this makes sense let me start putting in more of my resources onto this and make it better so that is something that will prove on our own.
rep,okay and these are simple things like take zero results today also you might have options where you end up being on a zero results page instead of showing a blank page what we do is just put in these two recommendation widgets right and again there's nothing that you will have to configure the system automatically pulls up the data and starts displaying results. what it does in recently view is while i come onto your site and spend five minutes you pick ten products is there are five products or four products where i have spent more time on i've have done some action i've either looked at product detail page i have to either add them added them on my wish list it basically understands the implicit actions that i've done on my on your site in my current session and just shows those products in recently viewed so that i have already shown an intent i'm probably more likely to re look at those products again. and then these top rated products we look at your last 30 days of machine learning and we understand that which are the most popular brands in products on your site and we display them. so that the we have seen that okay a user coming in from say from la is most likely you to buy such products and this is what my data has told me we're start showing in the same product widget so and again these are very small simple levers that we start pulling out and we've seen that when you mix all of them together add them together it will start making a much of different.
rep,again this is another ui element right if there is a similar product widget that you have on your site so if you click on this instead of taking you to a new browser which kind of inhibits my experience what we do is we basically open this in a modal window right. i'll show it to you on even this us patriots have this to be more like this option i click on this it does not take me to a new browser or new window what you see is it opens up in a modal window shows me all the options i can choose if i want if i like something so i don't like something i just closed and move on with with my current search experience again a very subtle ui variation. and by default everything that works on a laptop works on a mobile device as well this is how it will work on a mobile responsive site or an app and you.
prospect,do you have an example do you have an example of the faceted search on mobile if you have just show me.
rep,yeah this is the one.
rep,this was built for an app the faceted navigation leaf this is what exactly works similarly for a mobile site as well.
prospect,is that a flyout type of.
rep,i didn't understand that.
prospect,on mobile if somebody's on mobile and they and they're using faceted search so that is it it's a flyout from there from the side of the page or drop-down or.
rep,we can customize it the way you want it that's not a problem when we do the initial implementation if you have a mobile responsive site this will be a mini version of how it works on your site if it's an app we can customize it specifically for for an app as well.
rep,i went ahead a few slides so yeah this was the mobile auto suggest piece that we suggested because in mobile when you are typing in something you're more likely to commit a mistake because of fat stubby fingers and category scoping and auto suggest is configured in a way that it works even more effectively on a mobile device. because the reason we do so well on mobiles michael is having a large number of apac customer where mobile penetration is like 70% of the total traffic on an average of most of our customers. like some of the customers we have some of the largest e-commerce sites in india have 92% on on mobile phone and just 8% on desktops and laptops so that's why the mobile is built really well.
prospect,oh yeah i mean we just about 18 months ago we designed our website with responsive with bootstrap so that we could take advantage of that our old site was was terrible and didn't have any really good mobile capabilities. we had a separate mobile website which was terrible at vast so i and i see a lot of our excuse me a lot of our conversions are from mobile so it's <>.
rep,and what's the split now in mobile versus non-mobile.
prospect,i'm sorry you've got a question for me.
rep,what's the split now that you see on your site mobile now.
prospect,you know i honestly i haven't looked at it you know little while but i would say you know mobile is probably easily 30 40 % of our conversions.
rep,wow and and trust me this our solution works brilliant on mobile devices so nothing to worry and if you ever want to build out an app we can also help you customize the app extremely effective this is like one of the designs we've done where we show some kind of customizations for an app. and this is the filters that we've kind of big for one of our customers right so the few subtle things that we've done from a ui standpoint which we believe helps in increasing conversions so yeah so this is i know it's a high-level overview i don't want to spend too much time. because i don't want you to get overwhelm and as i repeated even if we don't do anything for the first three months just with the basic relevancy and auto correction and having a very customized nice design autosuggest you will start seeing a double-digit uptick in conversion.
rep,so this is a quick snapshot about our search platform also wanted to just quickly take you through recommendations probably spend about five minutes so recommendations we've actually used a budget strategy right we've built algorithms based on four themes this is after reviewing tons of retail sites and look at what works and what does not work. so the first thing that we looked for was popularity so this is where we capture up to six months of user data on your site you look at what generally uses by which kind of product which kind of category and generally where these users come from.
prospect,how do you get that information this starting from fresh.
rep,so if i start your implementation now the first day i started i implement a tracking algorithm and we start collecting data on you user like for somebody like newegg just to give you an example. they have close to 100 million products like truckloads of traffic the amount of data transfer that happens between our devices just as a learning tool is roughly about 20 gigs a day that's the amount of data that gets passed on to our big data system with the learnings you have had in one single day right. and these learnings is helpful for us so that we can show where to show a widget for a top-rated product what to showing that widget and what to show in that widget can also encompass off where the user is actually coming from right the second widget we built as a theme was wisdom of your crowd where we said let's let's use collaborative behavior. because this will help us build out widgets which is like a cross sell widget or an up-sell widget because here we look at the buying pattern of the user on the site okay if a user has bought product x what else he is likely to buy with product x does he buy y does he buy a does he buy e does he buy f right.
rep,you look at these groupings and start showing the right kind of cross-sell and up-sell sections right and we exactly know where do we have to show a cross-sell recommendation widget and where do we have to show an up-sell recommendation widget right the third theme that we built our recommendation widgets on was based on content right. when we talk about content what we did was we look at all the product detailing pages and we see what are the products that can be grouped together right if how can we help a user do alternate product discovery on your site. if for some reason i'm looking at probably buying a specific chandelier right how can i show him similar products and at what journey of the product discovery does showing a similar product widget or an alternate product discovery widget so that i basically capture the users attention in completely right. the fourth theme what we built on was the personalization theme here we basically look at it's a cookie based approach if somebody logs in through an incognito window you won't know much information but if he does not then what we know is basically where the user is coming in from what's the seasonality to that location that the user is coming in from.
rep,what generally people coming in from that location on to your site actually buy right and what's your current trend and analytics on on the site and what does that i have been doing in my current session you look at all this data and start showing the right kind of widgets to a user. so this is like a four theme based approach that we've used and we've seen that our recommendation would just work like a champ so some of the examples i'll just share with you this is an example for a personalization widget where we do real-time personalization this name you can basically pick the way you want. like these guys sell bracelets so they basically said hand picked for you as a user i see this i come on to a site and i see something which is hand picked for me i feel good it catches my attention i probably spend some time looking at these products right the second thing is your top seller widgets. as i told you look at machine learning for the last 30 60 90 days and depending on the trend and depending on where i'm coming in as a user it shows me the right set of products that i might mostly likely to give you this is an important one i have there are multiple reasons why i might like might like this product i'm not fully convinced.
rep,i probably want to look at options instead of spending more time to look at options those of widget can show me all the options in a single view right in a single fold right and it helps you make a decision faster cross-sell we understand from your site that five people who bought a humidifier five out of 10 people who bought a humidifier also bought filter. so show whenever a user is buying the humidifier show filter as an add-on which you can cross sell and increase the average order value similarly.
prospect,you can also drive the product page we've.
rep,yes we can.
rep,we can also help you create custom landing pages also you can run specific campaigns you can push in specific banners use that link to the banner on your campaign pdp pages on your facebook page and i'll show you on the dashboard how you can create those as well.
rep,and if it's it's too much overwhelming michael we can take a break and connect tomorrow also it's not problem.
prospect,no no no it's fine.
rep,i'm not <>.
prospect,it's a little it's a little overwhelming.
rep,my intent is definitely not to scare you.
prospect,hey guys i just wanted to jump in here just kind of reiterate michael that the other benefit from our point of views from viking coders point of views so you'll have unbxd and they'll help on that end but we will also always be here so you'll always have a second point of contact and you know we've been doing integrations with them for a while now so we're well versed in it so for an example something goes on saturday you need help you want to figure something out you know viking coders will always be a second point of contact that will always be accessible as well so. i'm just you know i i appreciate that man you know the things that are i mean there's there's there's so much here i would love absolutely love to be able to drive my search results faster than search suggestions product page category page and put everything together so that it is a seamless experience with you know up-selling and cross-selling and suggestions. but i i just don't i mean i don't know i don't know anything about this stuff you know on the other than what i've been doing with search spring for the past four or five years and i on the flip side of that unless i you know unless the results were i don't want to say overwhelming.
prospect,but unless the results were you know really dramatic which they probably would be you know i don't i don't necessarily have a huge outlay of you know funds to take advantage of all of these different things and i i like the idea of being able to build them in slowly but on the flip side of that there's so much great stuff here i don't want to i wouldn't want to build out slowly. i'd want to be able to take advantage of it as quickly as possible especially you know with having multiple having that our product page also have suggestions that was one of the things that i'd wanted to do a search point that search spring doesn't have the capability to drive the product page at least not at a reasonable price point.
prospect,and you know there's so much here i don't even know and i know that you're helpful in the integration and that's great but i don't even know what i don't know like you know i'm a business owner i know my business i know what i sell but you know being a very limited size i don't have anybody other than you know me my wife and a couple of employees. there's not really someone here that other than me that that has the knowledge to you know sit down and put into something like this and my time is already so thin as it is so you know i'm just i'm just concerned that i won't be able to take advantage of some of these things i mean you've got you're scrolling down right now and you've you know 64 pages of possibilities i mean it's.
rep,no the only reason i just moved down a second not to scare with the content.
prospect,no scroll back to top you are killing me.
rep,i just wanted to show you this michael so we understand this see we work with a lot of customers of your size right a lot of them have moved in from sli from search string from extopia with that specific hope that they like actually be able to take advantage of the product we've built. and that's why we understand so then we start supporting customers it's not about calling different support packages and charging money for it we definitely don't charge a single dollar for support for us every customer is a premium customer and you actually get access to a dedicated technical account manager. he or she will be that person whom you can call every single day and he or she is will be the person which can help you start driving all these decisions while you start integrating with us we will not we will not let you let you hanging after we have sold the product to you because then it it just does not serve our purpose right. because we have a non binding contract you can walk in walk out of unbxd at any point in time the only way <>.
prospect,so let me let me read from those technical support back there just designed from there because i mean i know that i support wise i feel confident with you guys design wise you know the implementing i don't know what my question. it's like i guess maybe i'm getting a little bit ahead of myself with with with product page you know worrying about the product page <> more people come in more people come into the product page on my website than through the front page or a category page product pages are are my number one traffic source no matter what the product is. because the way that we've set up our our search engine optimization over the past 15 years has really concentrated on on the product page placement of tags of tags of urls of metadata you know microdata whatever the data is it's all driven by the by the product page.
prospect,i get very very very little traffic from category pages and even less traffic through our front page so i'm just i'm i would love to be able to drive more traffic through category pages and i think you probably do that is by having you know if i have built out a little bit better than the than than the way miva set up over the past couple of years. but product page you know i'd love to grow our product page you know in this state we're not talking about search but just you know our current you know traffic you know i love to be able to build on on those as well at the same time with with highlighting you know the page design.
rep,yeah see there are two things we can do one so especially in driving traffic and conversions on product pages one our navigate our recommendation product i just showed you this does not require any input from your side. here the system will intelligently understand it will once it spends like 30 days on your site it will start showing these recognitions by itself right the second thing is basically how well you can merchandise right i will take you through the dashboard and once we go online i can either send somebody to spend a day with you so that you understand how easy is it for you to start doing merchandising on the site. and trust me it's extremely simple and i'll show you a quick demo of that as well you can then start using the merchandising capability and since you know the source of how this how this traffic is coming in from you can basically start configuring your product pages in a way that people coming in from this specific source exactly sees these products you can start defining the kind of products you want your users to see.
prospect,okay so that's appraised into my next question can you are you able to garner any information from you know from our current google analytics that would help build out our starting point there's any data there that that is you know is recoverable that can be used you know <>.
rep,absolutely <> won't lose out the data so one of the first things we do when we start implementation is get access to your google analytics so that we can start feeding that information into our system because that will give the system a jump start because you don't have to start from zero.
prospect,so you so you'd want access to my google analytics and probably my search spring as well to see you know to see the reporting and see what what they've already <> over the past five years.
prospect,i just wanted to jump in here real quick and let you know one other thing i think one of the best parts of unbxd is their analytics and i'll give you a specific example when compared to search spring. you go and ask search spring how they count like traffic that they bring right to you so for example they will say that this particular purchase was converted because of search spring even though that's not necessarily true because you say hey you know this person came through a product page through search.
prospect,i know i've an idea i've already kind of figured that they you know leaned the tower in their direction a little bit now i take that into account i figure you know when they're telling me that you know a eighty five orders were you know were because the search spring i figure i'll take out you know twenty five percent of that maybe even thirty percent of that you know in this will give them some props but maybe not as much as they like.
prospect,right so here on this end you'll see a lot more accurate data and i mean i know sharath can speak to that as well.
rep,yeah amir you're breaking in and out.
prospect,i apologize gentlemen i'd i was kicked out of my office because they're doing construction in our building and i didn't know that we would relocate.
rep,well that's okay amir so i think we can continue with what we're discussing with michael so michael so i can also take you through the dashboard and spend some time with you you can either do it today if you're feeling overwhelmed we can do it later in the day or tomorrow. but the only thing i wanted to assure you is we'll make sure that we work with you even viking coders is there we and they're a completely trained we can make sure that we spend sufficient time with you to make sure that you start taking the best use of the platform that we've built.
rep,and if you have ten more minutes i want to just quickly take you through how the dashboard looks like so that you're at least understand how seamless it is to start merchandising on the dashboard as well.
prospect,oh i've got time absolutely i made i made i made an hour of time for us today.
rep,awesome awesome so this is the sample demo site that we've built just so that we can show you how the dashboard works right this is a high-level overview of a dashboard that will basically show you the number of products your feed size indexed or not indexed and you can send us your feed through a json and xml or csv or put it up on a very ftp server and we will the data ourselves.
prospect,okay let me let me can i ask you so this is this is one one of my big questions that i that i have for you the our product feed i do work you work off of a product feed that we create or do you work off of spidering indexing our site you know in using meta tags like one of your competitors.
rep,no we basically work on the product feed directly from miva so we have we have built a connector for miva we can directly pull out the product feeds from miva.
prospect,okay so you you have a module you have an unbxd module for miva.
prospect,okay because we have we have a feed that we use template data feed for you know for google for bing we used to use for amazon but it doesn't run automatically it has to be done manually unless we set it up to run manually automatically which we never did through i don't know i don't even understand what i would need to do but i guess it's there but we never go never done that we have we have the search spring module which you know runs automatically at you know 1:00 am. <> every day every morning.
rep,yeah so we do directly pull content from miva and we can configure it to pull content like three four times a day also if it's required so that's not a problem and once we put all the data we put all of them into a field you basically enable/disable fields or make changes again from your catalog we also list all the filters. if at all you need to edit any filters you can edit it here or if you want to add a new filter it's very simple to add a filter and associate to an attribute and for now you don't have to do anything right. and then synonyms as i repeated myself there's no reason for you to build a synonym for error mistakes or stemmed words we will do it all on the fly if there is some jargon that you want to put it up here you can basically add a synonym create unidirectional bi-directional or a replacement recover into it. just a quick high-level overview right and in the same you can manage your test environment development environment if you have a subdomain you can manage that as well this is just a quick overview of the dashboard on merchandising as we discussed you can merchandise your search you can also merchandise your product pages.
rep,we call them browse <> this is basically your category pages right it's fairly seamless to do search i say go back to the demo site and say look for dress right so these products here so if i have to merchandiser this query all i have to do is go to search let me build it from scratch so that you get a quick view of this. so all i have to do is you can go here hit dress create a rule click on merchandise and say click on merchandise is the same result says here the same results will actually appear <> i can do filters i can do promotion and if you want to run a banner we can basically merchandise this take this banner and put this <on the> a pdp page or a facebook page. so it's very easy to do promotions i just showed how so if you want to boost something all you have to do is boost definer civic cleaver of boost and say you want to boost title all you have to do is title contains say eliza what will happen is all the eliza products will get on top and now if you will say drag drop in products you can basically do that. you can pin the products you want right then if you want a specifically say this particular folder i want the high margin product to show to all my user so you want to slot a specific product say position 3 then you can basically brand and so on show ralph lauren product you can say brand contains ralph and what you would notice is the ralph lauren product right here right and.
prospect,this is the search results.
rep,yes this is the search result <> right now go back and click on the same result again the way i've merchandise i had pinned this product plotted this ralph lauren product it will exactly appear like this so this for search right now if you want to go and do the same for your category pages you can set up category rules. you can say okay i want to merchandise run a banner and run specific facet so for me if prices is the most important factor very sensitive the price probably sizes is the second important facet probably color is the third important facet and category is not important. i just define <> right now if i want to run the same <> for these all i have to do is configure rules for my category if if i say want to merchandise my dress the same options for promotions up i can basically drag products pin them they want if i want to sort a specific filter i can use them to sorted by a quick filter is one of the run promotions i can actually run. so exactly how you would do it for search can good for all your category pages as well.
prospect,do you have an unbxd you have a demo dashboard and access to look peak around.
rep,yeah yeah the same dashboard i am showing you and i'll send you this.
rep,so you can do search you can do navigation and reporting right so this will give you like more like a high-level overview for reporting and then here you get search traffic your browse traffic your product use you click through your add to cart your everything will come up right here you can see all your top searches top queries added to cart your zero results and click products. so this way you can know okay these are five queries up to five percent ctr these are ten queries which are performing a say point 2 percent ctr so what is that i can do as the owner to start improving these results on these queries so you can see and set a query level product level. and you can actually drill down by a query michael so if you say dress is my top query you can drill down to dresses basically say how this query is performing in terms of conversions what is the conversion funnel and what are all the products associated with a specific query. like you do it for query you can also do it for every single product as well i don't want to spend much time and get you overwhelmed but i'll send you this and i'm happy to come all again and take you through every single element.
rep,and michael in a nutshell this is a great product you know you can make use of it give us that three-month opportunity we'll show you how great it will work.
rep,so let's talk about the nitty-gritty for a minute sure i know so if you can give me some perspective what's the catalogues and how many sessions you get a month because if we are powering the entire site search to navigation to recommendation <> just to do a sizing right just and how much is the catalogue size and how many sessions you get every month.
prospect,well we have about of 40s about 40 five thousand products and that's all <> that's how it's growing what's the next question i'm sorry.
rep,and how many sessions to get a month.
prospect,i mean search sessions.
rep,overall sessions since for the entire site.
prospect,probably 20000 25000 not enough.
rep,25000 i know and most of it is b2c or a good amount of b2b as well.
prospect,you know it's probably more i don't know let me login to so twenty six thousand two hundred ninety five sessions seventy thousand page views twenty one twenty two thousand users 73 percent new sessions.
rep,and do you have like a four percent conversion at this point in time or is it lower.
prospect,my conversion overview 171 transaction average order value 975 dollars and i'm at under 1%.
prospect,i'd like to i'd like to be a 1 point 5%. <>.
rep,we will work towards it.
prospect,i would like i mean i would like to be at 2% you know at yes here's where i benefit we saw most of our average order is nine hundred and seventy-five dollars which is dollar for dollar they only have one hundred and seventy one of them in the past 30 days but i don't know how many online vendors that are in my category an average order value of nine hundred and seventy-five dollars.
prospect,right so if we're doing if i could if i could do 171 plus you know five percent you know 171 plus five percent to i mean that's you know you know if we if we bumped up you know to one point you know 1 point 2% i would be you know 166 and revenue would be 220 so and if we were at 2% you know we would be at 6 times 3 i'd be it i have you know five hundred thousand a month and you know in revenue. so you know i don't i'm looking for ways to grow that you know and once again search spring has been great but obviously i'm missing out on a lot of revenue so you know and just from the people who are already on our site now not even getting new traffic just getting more sales out of the traffic that we that we have these are people that are buying something. they're either buying it from me buying it from a competitor they're definitely buying it because of all of those people i mean there's a lot of repeat people coming back looking at the same product over and over and over again so yeah we want to capture those as well.
rep,yeah and in this pace you should at least have a conversion of one percent i think below one percent is low and.
prospect,yeah i agree i don't know what you know we've been working the past six months and finding you know other other ways or we we have for the past year. we've been running email re-marketing emails which are you know which are successful maybe not as much as we'd like but nothing never as much as you like you know there's definitely there's definitely someone for improvement you know i think you know you guys could definitely you know be one of the keys to that. there's the thing you know three years ago i spent 250 thousand dollars on cost per click advertising and our number were over one percent in conversions but i didn't make any more money so we thought you know we stopped spending we stopped spending all that on advertising on clicks. because while the sales were there and the traffic was there that we were doing three times as much but we weren't making any more profits so the only people that were winning was google and amazon you know and i was up at night you know working hard and i didn't get to take a rest.
prospect,so we stopped and our traffic has definitely been cut down definitely but on the flip side of that where you run significantly more probable and we have a higher conversion value not a higher conversion rate so.
rep,the value is awesome i think close to a thousand others even drops to 800 what if your conversion goes up to say one point two percent you make hake load of money then.
prospect,i would be very happy to sell look my i was brought up my father always told me to work smarter not harder so you know working smarter to me is being you know a fair a fair value i would be very happy even i would still be very you know $800 what's the average two you know most people are buying you know you know lots of $30 item. <> you know we we the product lines that we sell are higher priced product so a lot of inexpensive price furniture we got we got away from that many many years and we only and we only want to sell priced you know products with with higher margin my average margin you know twenty two percent you know and that's that's what i generally don't like to sell anything that's less than 20 unless unless it's you know really something that thing or fun or easy to sell so. hey michael so what's amir is it's me just want to jump in here what's really interesting about what you're saying is that that pay-per-click that you were spending so that the whole idea there to drive new traffic right which then can drive conversion.
prospect,what's interesting about unbxd even from a you know like for example i don't know if you know fashionable pains they're on miva merchants yeah and but they were they were using search spring right within a month of them switching to to unbxd their conversion rate i don't remember what the exact number was sharath might have that but you can always ask yeah but their conversion rates i mean i think it almost doubled. and and the the point here is this the people that are on your site that are interested in buying the products you know so because you're not selling those $30 one-off products the the barrier to entry into your marketplace is higher but what's interesting is users that are already spending time on your site those are the ones that are most likely to convert and unbxd their entire product is based around those customers. customers up there already interested willing to spend that kind of money and now the question is can you find the product that they need and service them in the most quick manner as possible and that's really what it comes down to that's why this product's so interesting. i agree i agree a hundred percent i agree a hundred percent and that's that's definitely what we're trying to do is the people who are already on the site new traffic is awesome obviously we have to have new traffic because i can't sell the same person ten tv stands we're not selling diapers you know but so we definitely need more traffic in order to to grow.
prospect,and we're doing that through social platforms that are less expensive and actually pinterest is my number one number one traffic conversion rate comes out of pinterest and it cost me z because i don't even spend on the pinterest advertising but yet i'm sure i'll have to facebook is is climbing. and certainly google organic and google paid search are my number one overall. you know the people who are already on the way those are the ones that i want to they're they're here for a reason now i need to get find them what they're looking for and get it in their shopping cart and get their money as quickly as possibly and put it into mine.
